Word,Low,High,Avg
mopey,1,978,432.792034530
motet,1,979,432.822248381
buhrs,1,1005,432.862271925
hinge,1,989,432.889150481
risky,1,870,433.046105552
girrs,1,1020,433.049833235
winds,1,1108,433.070433588
sixes,1,927,433.095350206
flobs,1,1069,433.120070630
exact,1,939,433.236413577
honks,1,1141,433.251520502
twerp,1,983,433.267608397
mobed,1,1074,433.316264469
major,1,985,433.341181087
tipsy,1,1044,433.423190112
oozes,1,851,433.459878360
vadge,1,989,433.488522660
brume,1,1051,433.501863841
basts,1,1003,433.515401216
falls,1,1074,433.609574259
bluds,1,1088,433.689032764
moult,1,1217,433.720227585
stick,1,1105,433.801059447
swoun,1,1106,433.803217579
wrath,1,1097,433.826957034
prahu,1,1038,433.865999608
neigh,1,989,433.919560526
stonn,1,1058,433.925250147
remix,1,971,434.004120071
pirog,1,1142,434.072787914
igapo,1,760,434.096723563
albas,1,1023,434.108298999
fauve,1,824,434.117912498
yauld,1,1138,434.118304885
umber,1,1051,434.171865803
neefs,1,906,434.230920149
gyrus,1,968,434.283303904
cozen,1,965,434.383166569
docks,1,1094,434.395134393
skeos,1,899,434.417892878
sopor,1,1032,434.452422994
donee,1,1099,434.478712968
gonad,1,999,434.516774573
favus,1,1004,434.531881499
shirs,1,984,434.571512655
cloze,1,924,434.608200902
verse,1,892,434.619383951
winey,1,994,434.621345890
maund,1,1152,434.628212674
gangs,1,1045,434.636060428
seise,1,933,434.664312341
capul,1,1152,434.734353541
pauas,1,1079,434.740827938
zonal,1,954,434.743574652
gonef,1,1017,434.746125172
tromp,1,1154,434.763194036
amene,1,865,434.856778497
crusy,1,970,435.072199333
yulan,1,1045,435.099274083
biris,1,1014,435.155385521
vaunt,1,1117,435.239748872
combs,1,1117,435.297626055
goaft,1,975,435.338238179
punce,1,984,435.354326074
shrug,1,990,435.476162448
shets,1,896,435.542672160
dawks,1,1074,435.563076319
totem,1,979,435.705120659
meloe,1,993,435.757112027
ducal,1,1056,435.807337650
torch,1,1213,435.882676084
alant,1,1077,435.897194428
vises,1,903,435.913282323
fetts,1,956,435.917402394
uneth,1,975,435.943299980
rajas,1,963,435.948989602
lound,1,1225,435.957425937
brier,1,1044,435.965666078
prunt,1,1137,436.014322150
camas,1,1083,436.144202472
goors,1,1025,436.205807338
murks,1,1060,436.235628801
treyf,1,932,436.278006671
cusec,1,856,436.341965862
shrub,1,1005,436.412399451
rubio,1,1017,436.481067294
drusy,1,970,436.505983912
brisk,1,920,436.560329606
kanae,1,929,436.595644497
nighs,1,1104,436.606435158
login,1,1177,436.610162841
munia,1,960,436.684127918
shirr,1,984,436.700608201
gyred,1,1127,436.722974299
obese,1,819,436.727879145
haded,1,938,436.735138317
litai,1,1008,436.855601334
synth,1,1077,436.907004120
musha,1,864,436.937610359
javel,1,955,436.939179910
sises,1,933,436.947812439
psias,1,884,436.979399647
fagot,1,975,436.994114185
volti,1,1126,437.021188935
steys,1,867,437.022366098
borer,1,1067,437.022758485
petre,1,1086,437.048459878
snaps,1,1029,437.060427703
omdeh,1,999,437.205611144
zymes,1,903,437.236609770
sewen,1,954,437.265646459
plume,1,1011,437.277614283
locos,1,1069,437.322150284
rafik,1,1022,437.386109476
redub,1,1093,437.406906023
prawn,1,1075,437.418873847
etape,1,984,437.436923681
snits,1,1128,437.456739258
hemes,1,982,437.533058662
fiord,1,1164,437.533843437
snash,1,986,437.620561114
trior,1,1109,437.681969786
vatic,1,1079,437.701196782
polka,1,980,437.701392976
mashy,1,909,437.715715127
lubed,1,1098,437.850696488
minks,1,1152,437.951932509
agoge,1,810,437.987443594
poked,1,1034,437.994114185
meums,1,932,438.002942908
wined,1,1108,438.008436335
trill,1,1055,438.027859525
mimeo,1,812,438.045516971
nould,1,1225,438.083774769
muses,1,932,438.117520110
focal,1,970,438.159701785
scoug,1,1058,438.165391407
drapy,1,1096,438.188934667
pasta,1,1032,438.242691779
weens,1,954,438.258779674
palki,1,1089,438.324308417
sweel,1,952,438.378654110
vegan,1,895,438.455169708
imago,1,745,438.474789092
debes,1,1031,438.495389445
waxen,1,959,438.576025113
momie,1,913,438.653325486
tawas,1,1092,438.688051795
sanga,1,1045,438.723170492
bings,1,1121,438.769276045
vatje,1,928,438.947420051
peter,1,1086,439.042377869
ovary,1,926,439.053560918
cavil,1,1111,439.133215617
kudos,1,1109,439.135569943
quest,1,852,439.225426722
roger,1,1038,439.327251324
oskin,1,897,439.343339219
banty,1,1171,439.350402197
crony,1,1185,439.391799098
rarer,1,983,439.401412596
bedes,1,1031,439.465960369
dorad,1,944,439.504414361
sorbs,1,1050,439.506768687
staps,1,1032,439.508730626
peace,1,916,439.532470080
garum,1,1134,439.600353149
teffs,1,956,439.640376692
hiois,1,1069,439.641553855
toshy,1,1009,439.681185011
jehus,1,905,439.703551108
urari,1,839,439.881106533
segue,1,952,439.932705513
redid,1,1035,439.994114185
speck,1,896,440.006278203
tokay,1,928,440.035903473
algae,1,855,440.041985482
surgy,1,968,440.094369237
fykes,1,932,440.112419070
nival,1,1021,440.130861291
jaups,1,1058,440.137924269
bevor,1,1027,440.157543653
mango,1,1045,440.161663724
kwela,1,866,440.205414950
grout,1,1178,440.234647832
gosht,1,1051,440.239945066
stags,1,994,440.283892486
vrows,1,1047,440.292525015
onkus,1,1101,440.296448892
razer,1,972,440.341965862
typed,1,1081,440.352364136
talky,1,1158,440.386698058
phasm,1,981,440.405925054
chews,1,900,440.454777320
gawps,1,1092,440.463606043
macas,1,1083,440.479890131
donut,1,1243,440.529330979
rucks,1,1013,440.543653129
yonks,1,1113,440.616637238
penna,1,855,440.617225819
soupy,1,1119,440.633117520
cloak,1,990,440.729448695
owned,1,1015,440.793015499
peaky,1,866,440.806160487
jiber,1,1025,440.818324505
jelab,1,853,440.883460859
cills,1,1116,440.885815185
genty,1,970,441.029036688
casus,1,981,441.041396900
boxer,1,1053,441.072395527
steps,1,909,441.136747106
chime,1,982,441.437316068
quarl,1,988,441.511281146
rerun,1,970,441.611928585
nervy,1,975,441.622130665
dogan,1,999,441.656856975
culti,1,1203,441.658818913
bassi,1,859,441.694526192
mbila,1,1038,441.714930351
izard,1,961,441.720619973
sikas,1,948,441.744555621
coots,1,1137,441.801648028
craal,1,1057,441.804983324
modge,1,1050,441.878948401
walls,1,1096,441.892289582
palar,1,1092,441.933294095
polje,1,977,441.950755346
blows,1,1104,441.985481656
widen,1,1108,441.994506572
felty,1,965,442.010398273
cowed,1,1068,442.016480283
mitry,1,1155,442.038650186
permy,1,1044,442.074749853
rheum,1,947,442.125564057
dogey,1,1036,442.144987247
melch,1,1014,442.178340200
payee,1,936,442.243672749
cowal,1,1003,442.310967236
yourn,1,1161,442.318814989
conga,1,1000,442.330194232
birze,1,1031,442.332940946
fraud,1,1076,442.339415342
apsos,1,825,442.387286639
folks,1,1122,442.488130273
fiefs,1,884,442.507945851
gynie,1,968,442.541298803
vlogs,1,1087,442.593093977
chavs,1,1021,442.594271140
kutai,1,877,442.683735531
miche,1,982,442.761820679
tuart,1,1058,442.847753581
malar,1,1087,442.882872278
usnic,1,936,442.908573671
pogue,1,983,442.914067098
bless,1,871,442.915048067
wacke,1,905,442.930547381
umpie,1,909,442.957229743
graft,1,1108,443.007651560
amnic,1,1029,443.040415931
yawps,1,1057,443.083578576
pogey,1,979,443.114577202
drony,1,1191,443.127918383
panko,1,1028,443.132627036
mapou,1,945,443.151069256
vells,1,981,443.154012164
poche,1,956,443.184029821
sedge,1,1005,443.213066510
erode,1,1040,443.229350598
atilt,1,1008,443.231508731
hoked,1,1024,443.243280361
sprug,1,1043,443.260153031
chaws,1,1038,443.320188346
powns,1,1173,443.398665882
flask,1,996,443.436531293
appts,1,1032,443.463017461
fumer,1,1065,443.485383559
musee,1,932,443.533058662
cotts,1,1137,443.562291544
novia,1,1006,443.641161468
leery,1,955,443.710417893
crith,1,1203,443.713753188
woose,1,824,443.804198548
picot,1,1184,443.816362566
pagod,1,1043,443.854227977
quean,1,834,443.895036296
testy,1,786,444.124386894
stabs,1,1003,444.175593486
donga,1,999,444.209731214
aural,1,988,444.238964097
yeeds,1,953,444.283303904
incur,1,1111,444.340200118
limba,1,1038,444.380027467
bosun,1,1034,444.384147538
strut,1,1021,444.399843045
elder,1,1003,444.430841672
nicks,1,1138,444.486560722
raddi,1,972,444.514224053
wetly,1,942,444.581322346
sweet,1,978,444.609770453
genae,1,921,444.620168727
aptly,1,1084,444.696095743
lassy,1,966,444.749460467
moity,1,1212,444.751226211
touts,1,1156,444.849911713
stung,1,1100,444.879733176
topic,1,1184,444.886011379
usens,1,858,444.918579557
cheba,1,891,444.969001373
hydel,1,1062,444.989013145
stept,1,909,445.004120071
rohun,1,1123,445.007455366
busti,1,1025,445.015303119
quite,1,938,445.034726310
lurgi,1,1080,445.051795174
spoor,1,1032,445.089464391
batik,1,1087,445.207376888
detox,1,1009,445.223072396
roary,1,980,445.274082794
chave,1,891,445.290759270
keaki,1,717,445.294683147
plout,1,1198,445.306062390
eaver,1,961,445.328428487
maral,1,1087,445.360408083
bitsy,1,1012,445.406513635
pouke,1,974,445.479890131
these,1,896,445.506768687
damme,1,997,445.527565234
typal,1,1084,445.541494997
tavas,1,1091,445.556405729
oxide,1,867,445.657445556
missa,1,841,445.713164607
dwine,1,1108,445.721208554
crapy,1,1115,445.744751815
reely,1,955,445.769276045
depth,1,1100,445.823817932
knuts,1,1154,445.891897194
souts,1,1156,446.020992741
admin,1,1011,446.072199333
gojis,1,1057,446.073965077
pokal,1,980,446.090445360
hertz,1,1062,446.172258191
clubs,1,1131,446.196586227
below,1,966,446.200117716
tanti,1,1102,446.215028448
swank,1,1043,446.225622915
thraw,1,1097,446.268981754
ceili,1,1016,446.303708064
elchi,1,998,446.360800471
curve,1,1061,446.419462429
swopt,1,1148,446.421228173
boors,1,1050,446.469099470
quena,1,834,446.490288405
focus,1,1132,446.597214047
blurt,1,1085,446.599568374
puses,1,968,446.619776339
extol,1,956,446.670982931
spack,1,1057,446.671179125
fakey,1,868,446.678634491
sorgo,1,1025,446.696880518
marri,1,1018,446.840102021
noxal,1,942,446.903472631
maums,1,1063,446.949185796
aguti,1,927,446.974494801
crepy,1,960,446.976456739
imped,1,1063,447.013733569
repro,1,992,447.049048460
henna,1,833,447.052579949
bruit,1,1171,447.104963704
tocos,1,1137,447.141455758
courd,1,1247,447.155777909
craic,1,1009,447.174023936
snebs,1,864,447.193250932
unrip,1,1144,447.212674122
apsis,1,884,447.225034334
cello,1,947,447.238375515
vower,1,1058,447.244849912
neves,1,960,447.278006671
steek,1,945,447.298018442
seven,1,960,447.313517756
tulle,1,992,447.333137139
lezes,1,991,447.338630567
jaxie,1,794,447.364135766
squeg,1,952,447.417108103
dexys,1,938,447.422209143
pendu,1,1073,447.426525407
glint,1,1208,447.582107122
regle,1,1030,447.593682558
gamin,1,1125,447.609378066
lefty,1,965,447.693937610
combe,1,990,447.699038650
snabs,1,1017,447.912889935
capas,1,1115,447.918579557
jural,1,966,447.927800667
aevum,1,805,448.174808711
looey,1,963,448.220129488
scurf,1,1004,448.286246812
grogs,1,1025,448.327055130
inked,1,1060,448.349225034
ghost,1,1051,448.422993918
assez,1,693,448.426721601
wanze,1,954,448.451049637
tawts,1,1092,448.520698450
glass,1,1008,448.579164214
debut,1,1078,448.589366294
rhabd,1,1098,448.701392976
whams,1,1047,448.742201295
jurat,1,1037,448.768883657
joker,1,1003,448.883657053
china,1,1055,448.897783010
tided,1,1089,448.976456739
oseys,1,839,449.027859525
hansa,1,986,449.086129096
wawls,1,1096,449.143221503
quart,1,1058,449.152835001
pekin,1,1000,449.176770649
lingo,1,1177,449.296056504
afoul,1,971,449.302334707
vatas,1,1091,449.312732980
walty,1,1175,449.339807730
chirt,1,1203,449.363350991
forex,1,1070,449.396311556
unlay,1,1045,449.481852070
abele,1,890,449.519521287
seedy,1,953,449.642534824
gifts,1,1175,449.649597803
crush,1,946,449.747302335
rober,1,1067,449.824798901
broos,1,1050,449.859525211
chute,1,1009,449.871296841
teuch,1,1009,449.880910339
aggie,1,784,449.918579557
ulzie,1,902,449.958210712
umbre,1,1051,450.057484795
brawl,1,1077,450.057680989
watts,1,1092,450.089856778
remen,1,1039,450.097312144
mochs,1,1176,450.120659211
vimen,1,1073,450.124975476
hemic,1,982,450.138316657
ripps,1,1034,450.174808711
ebank,1,967,450.174808711
tigon,1,1205,450.211693153
legal,1,855,450.296252698
wowse,1,824,450.340788699
bonks,1,1167,450.368648224
diazo,1,808,450.458701197
baaed,1,1018,450.465960369
knees,1,942,450.475181479
poete,1,1024,450.520698450
thagi,1,1052,450.522464195
yirth,1,1200,450.544830292
umrah,1,1058,450.587992937
carby,1,1168,450.636256622
coala,1,1089,450.715126545
befit,1,1018,450.718069453
neafe,1,929,450.726505788
lexes,1,1005,450.756523445
gryde,1,1127,450.790464979
squad,1,935,450.793407887
pacas,1,1115,450.819501668
miraa,1,1018,450.835785756
unold,1,1225,450.920737689
regie,1,1049,450.954679223
sculp,1,1127,451.030213851
knops,1,1149,451.060427703
kapur,1,1127,451.095154012
avion,1,1004,451.132627036
octet,1,944,451.184226015
stash,1,1028,451.207180695
kheda,1,832,451.214636060
ouphe,1,939,451.247989013
oxims,1,1031,451.315087306
unhat,1,1056,451.436335099
plums,1,1192,451.496174220
eider,1,1035,451.582891897
blude,1,1098,451.585834805
boyed,1,1053,451.594074946
nutsy,1,1014,451.621149696
veily,1,1005,451.629389837
hasta,1,1028,451.800667059
cruve,1,1061,451.846772611
kiths,1,1201,451.879340789
betta,1,826,451.900725917
ditts,1,1142,451.972336669
inbye,1,927,452.018638415
fidus,1,1137,452.046105552
douma,1,1018,452.091230135
pelch,1,1050,452.119089661
sturt,1,1021,452.121836374
gorge,1,1038,452.162448499
dench,1,1089,452.233274475
lavas,1,1099,452.269570335
molle,1,993,452.289582107
ouche,1,985,452.296448892
rotch,1,1213,452.354522268
veale,1,976,452.369629194
twigs,1,1164,452.370021581
truss,1,1021,452.387286639
tasty,1,937,452.534824407
ambit,1,1017,452.544634098
lauch,1,1182,452.586815774
dhoti,1,1177,452.697076712
brize,1,1031,452.873258780
yesty,1,786,452.966647047
ichor,1,1101,453.021973710
zoned,1,1075,453.035903473
subak,1,1004,453.060427703
motte,1,979,453.133608005
cokey,1,950,453.354326074
nanti,1,1102,453.373749264
odder,1,1040,453.404355503
metel,1,1016,453.433784579
dited,1,1089,453.479105356
kests,1,945,453.582695703
zayde,1,947,453.597214047
pyxes,1,966,453.616833431
boyla,1,1003,453.731410634
bardy,1,1165,453.770257014
seles,1,1020,453.829899941
sixmo,1,1031,453.922895821
datto,1,998,453.932901707
leger,1,1030,454.023347067
balsa,1,1023,454.148911124
fuzes,1,985,454.276829508
burgs,1,1070,454.278399058
girly,1,1150,454.296841279
lumps,1,1192,454.301746125
kerel,1,1049,454.320776928
swamy,1,1014,454.395722974
brank,1,1129,454.598587404
harpy,1,1160,454.609181872
oculi,1,1056,454.689817540
pubis,1,1170,454.754169119
ruana,1,1075,454.757896802
cuifs,1,1166,454.761820679
aahed,1,938,454.777123798
orgic,1,1113,454.793604081
skeen,1,942,454.841475378
roker,1,1023,454.921326270
study,1,1061,455.008828723
haulm,1,1182,455.052972337
favor,1,997,455.066117324
pluot,1,1198,455.149499706
ksars,1,919,455.184422209
beret,1,1145,455.194035707
grigs,1,1020,455.401608789
clype,1,1034,455.445360016
pinks,1,1205,455.464390818
arars,1,989,455.612124779
shoyu,1,1078,455.612517167
cawks,1,1124,455.661958015
gonks,1,1178,455.738473612
dicks,1,1140,455.762997842
bravo,1,1007,455.774769472
anvil,1,1021,455.797920345
speed,1,1026,455.876005493
volke,1,1002,455.963311752
kanas,1,1131,455.972925250
fyrds,1,991,455.980576810
sorbo,1,1050,456.087110065
ficta,1,1037,456.091622523
mogue,1,1011,456.119089661
corso,1,936,456.192858544
stint,1,1128,456.199725329
ladoo,1,1042,456.252697665
being,1,1057,456.304100451
lahar,1,1072,456.356680400
sough,1,1145,456.382381793
cabas,1,1090,456.400627820
richt,1,1203,456.448302923
intis,1,1128,456.458897391
gazed,1,1001,456.473219541
porny,1,1230,456.524033745
molls,1,1140,456.529330979
causa,1,981,456.609574259
teiid,1,1089,456.667451442
spicy,1,1105,456.688247989
count,1,1286,456.718461840
fusil,1,1042,456.743378458
arras,1,989,456.818716892
gaspy,1,972,456.878359820
tatou,1,877,456.938395134
fiver,1,1075,457.014910732
horny,1,1208,457.060231509
takhi,1,1088,457.087110065
gluey,1,1052,457.151854032
verra,1,961,457.224838140
mools,1,1140,457.267216009
midge,1,1094,457.319207377
grubs,1,1070,457.344320188
vined,1,1157,457.364528154
weamb,1,921,457.449676280
trugo,1,1178,457.498332352
afear,1,885,457.501667648
terry,1,1021,457.677849716
basta,1,1003,457.693937610
gavot,1,1021,457.715322739
predy,1,1092,457.768295076
sowth,1,1192,457.773396115
meuse,1,932,457.777516186
fonda,1,979,457.786541103
pixel,1,1080,457.826564646
aight,1,1052,457.849519325
feces,1,1003,457.980773004
bunds,1,1120,457.988816951
campo,1,1091,457.990582696
ensue,1,924,458.030998627
orbic,1,1112,458.032371984
leave,1,976,458.077300373
brond,1,1227,458.101039827
wiver,1,1079,458.110849519
tangy,1,1206,458.163625662
mangi,1,1125,458.184226015
pluto,1,1198,458.209927408
tsubo,1,999,458.261134000
mixte,1,1039,458.306650971
tomme,1,979,458.454188738
turbo,1,1202,458.482636845
chado,1,1026,458.558171473
binge,1,1057,458.612517167
dozen,1,1075,458.625073573
reorg,1,1038,458.739650775
skene,1,942,458.746517559
jawns,1,1093,458.762997842
zawns,1,1098,458.807337650
tract,1,1127,458.814008240
tripy,1,1206,458.830880910
poind,1,1295,458.860309986
repen,1,1066,458.894447714
jeels,1,990,458.967628016
circa,1,1009,458.975475770
rodny,1,1191,459.010986855
devon,1,1057,459.079850893
jukes,1,1003,459.126937414
reney,1,1027,459.162056111
